year,type,province,all,female,male,female_ratio,male_ratio,sex_ratio,female_ratio_index,male_ratio_index,sex_ratio_index,high,low,high_ratio,low_ratio,type_ratio,high_ratio_index,low_ratio_index,type_ratio_index,all_index,high_index,low_index,all_avg
2016,Regular Students,青海,14097,7455,6642,0.52883592253671,0.4711640774632901,0.8909456740442656,1,0,0,8031,6066,0.5696956799319004,0.4303043200680996,1.3239366963402572,1,0,1,0,0,0,29548.058554394247
2016,Regular Students,宁夏,29436,15932,13504,0.5412420165783395,0.4587579834216606,0.847602309816721,1,0,0,16845,12591,0.5722584590297595,0.42774154097024053,1.3378603764593757,1,0,1,0,0,0,35926.06126935795
2016,Regular Students,新疆,73711,40430,33281,0.5484934405990964,0.4515065594009035,0.8231758595102646,1,0,0,32647,41064,0.44290540082212965,0.5570945991778703,0.7950272744983441,0,1,0,0,0,0,128948.7084103415
2016,Adult Students,总计,2444650,1384151,1060499,0.5661959789744954,0.4338040210255047,0.7661729103255353,0,0,0,1021846,1422804,0.4179927596997525,0.5820072403002475,0.7181916834644828,0,0,0,0,0,0,2444650.0
2016,Adult Students,北京,86181,46471,39710,0.539225583365243,0.4607744166347571,0.8545114157216328,0,1,1,50396,35785,0.584769264687112,0.415230735312888,1.408299566857622,1,0,1,1,1,1,37910.299809667624
2016,Adult Students,天津,31976,17479,14497,0.5466287215411558,0.4533712784588441,0.829395274329195,0,1,1,15931,16045,0.49821741305979483,0.5017825869402052,0.9928949828607043,1,0,1,1,1,1,24010.518309702195
2016,Adult Students,河北,121941,63146,58795,0.5178405950418645,0.4821594049581355,0.931096189782409,0,1,1,64013,57928,0.524950590859514,0.475049409140486,1.105044192791051,1,0,1,0,1,0,129195.82076996224
2016,Adult Students,山西,60315,25831,34484,0.42826825831053633,0.5717317416894636,1.334985095427974,0,1,1,23366,36949,0.3873994860316671,0.6126005139683329,0.6323851795718423,0,1,0,0,0,1,60460.22595705302
2016,Adult Students,内蒙古,47891,27203,20688,0.5680190432440333,0.43198095675596665,0.7605043561371907,1,0,0,24389,23502,0.509260612641206,0.4907393873587939,1.037741468811165,1,0,1,1,1,0,41643.75462761967
2016,Adult Students,辽宁,73747,37622,36125,0.5101495654060504,0.48985043459394956,0.9602094519164319,0,1,1,31080,42667,0.42144087217107135,0.5785591278289286,0.7284318091264912,1,0,1,0,1,0,73751.70156095226
2016,Adult Students,吉林,89663,52524,37139,0.585793471108484,0.414206528891516,0.7070862843652426,1,0,0,38958,50705,0.43449360382766583,0.5655063961723342,0.768326595010354,1,0,1,1,1,1,41685.8292847102
2016,Adult Students,黑龙江,73530,37471,36059,0.5096015231878145,0.4903984768121855,0.9623175255530944,0,1,1,33803,39727,0.4597171222630219,0.5402828777369781,0.850882271503008,1,0,1,1,1,1,55151.92735628731
2016,Adult Students,上海,49005,26476,22529,0.5402714008774615,0.4597285991225385,0.8509215893639522,0,1,1,34588,14417,0.7058055300479543,0.29419446995204573,2.3991121592564335,1,0,1,1,1,0,43066.68773806369
2016,Adult Students,江苏,173567,89923,83644,0.5180881158284697,0.4819118841715303,0.9301735929628683,0,1,1,88296,85271,0.5087142141075205,0.49128578589247957,1.035475132225493,1,0,1,1,1,0,146750.50260525104
2016,Adult Students,浙江,123992,72723,51269,0.5865136460416801,0.4134863539583199,0.7049901681723801,1,0,0,40541,83451,0.32696464288018584,0.6730353571198142,0.48580604186888116,0,1,0,1,0,1,111805.87390988335
2016,Adult Students,安徽,97759,60183,37576,0.6156261827555519,0.3843738172444481,0.6243623614642009,1,0,0,44717,53042,0.4574208001309342,0.5425791998690658,0.8430489046416048,1,0,1,0,1,0,105675.2528203917
2016,Adult Students,福建,43791,25009,18782,0.5710990842867256,0.42890091571327443,0.7510096365308488,1,0,0,18966,24825,0.43310269233404125,0.5668973076659588,0.7639879154078549,1,0,1,0,0,0,71931.2237205099
2016,Adult Students,江西,57443,35024,22419,0.609717459046359,0.390282540953641,0.640103928734582,1,0,0,25313,32130,0.44066291802308377,0.5593370819769162,0.7878306878306879,1,0,1,0,0,0,78249.08725055272
2016,Adult Students,山东,167440,97596,69844,0.5828714763497372,0.41712852365026276,0.7156440837739252,1,0,0,82800,84640,0.4945054945054945,0.5054945054945055,0.9782608695652174,1,0,1,0,1,0,175805.94165155446
2016,Adult Students,河南,156540,92345,64195,0.5899131212469656,0.41008687875303435,0.6951648708646921,1,0,0,64880,91660,0.41446275712278013,0.5855372428772199,0.7078332969670521,0,1,0,0,0,0,172062.3153571126
2016,Adult Students,湖北,102092,50462,51630,0.49427966931787015,0.5057203306821298,1.0231461297610083,0,1,1,40209,61883,0.3938506445167104,0.6061493554832896,0.6497584150736067,0,1,0,1,0,1,100004.8988343091
2016,Adult Students,湖南,118203,65577,52626,0.5547828735311287,0.44521712646887135,0.8025069765314058,0,1,1,48950,69253,0.4141180849893827,0.5858819150106174,0.7068285850432472,0,1,0,1,1,1,115056.58359645317
2016,Adult Students,广东,210813,135226,75587,0.6414500054550716,0.3585499945449284,0.5589679499504533,1,0,0,61693,149120,0.29264324306375794,0.7073567569362421,0.41371378755364807,0,1,0,0,0,1,218204.5084931454
2016,Adult Students,广西,93202,59534,33668,0.638763116671316,0.3612368833286839,0.5655255820203581,1,0,0,38697,54505,0.41519495289800645,0.5848050471019935,0.7099715622419962,0,1,0,1,1,1,86800.0695260513
2016,Adult Students,海南,8849,6307,2542,0.7127359023618488,0.2872640976381512,0.40304423656254956,1,0,0,4130,4719,0.4667194033224093,0.5332805966775906,0.8751854206399661,1,0,1,0,0,0,17456.76102765804
2016,Adult Students,重庆,57268,31866,25402,0.5564364042746386,0.44356359572536147,0.7971505680035147,0,1,1,11773,45495,0.20557728574422016,0.7944227142557798,0.25877568963622377,0,1,0,1,0,1,55505.2987180093
2016,Adult Students,四川,158920,94731,64189,0.5960923735212685,0.40390762647873146,0.6775923404165479,1,0,0,36743,122177,0.2312043795620438,0.7687956204379562,0.30073581770709706,0,1,0,1,0,1,144892.22545253485
2016,Adult Students,贵州,34098,20350,13748,0.5968091970203531,0.4031908029796469,0.6755773955773956,1,0,0,14669,19429,0.43020118482022407,0.5697988151797759,0.7550054042925524,1,0,1,0,0,0,66774.5968299491
2016,Adult Students,云南,65918,40906,25012,0.6205588761794958,0.37944112382050427,0.6114506429374664,1,0,0,26587,39331,0.4033344458266331,0.5966655541733669,0.6759807785207597,0,1,0,0,0,0,81748.0509205138
2016,Adult Students,西藏,4234,2412,1822,0.5696740670760511,0.430325932923949,0.7553897180762852,1,0,0,3011,1223,0.7111478507321681,0.2888521492678318,2.461978740801308,1,0,1,0,1,0,6317.086037202527
2016,Adult Students,陕西,56646,26253,30393,0.463457260883381,0.536542739116619,1.157696263284196,0,1,1,23939,32707,0.42260706846026197,0.577392931539738,0.7319228299752346,1,0,1,0,0,0,68448.8055830412
2016,Adult Students,甘肃,32050,14484,17566,0.4519188767550702,0.5480811232449297,1.2127865230599282,0,1,1,11993,20057,0.3741965678627145,0.6258034321372855,0.5979458543152016,0,1,0,0,0,0,43324.5867885384
2016,Adult Students,青海,6142,3981,2161,0.6481602084011723,0.3518397915988277,0.5428284350665662,1,0,0,3673,2469,0.5980136763269294,0.40198632367307063,1.4876468205751316,1,0,1,0,0,0,10257.9825250646
2016,Adult Students,宁夏,12441,6217,6224,0.49971867213246524,0.5002813278675348,1.0011259449895449,0,1,1,3635,8806,0.29217908528253356,0.7078209147174664,0.4127867363161481,0,1,0,0,0,1,12472.186895699386
2016,Adult Students,新疆,28993,18819,10174,0.6490877108267513,0.35091228917324874,0.5406238376109251,1,0,0,10107,18886,0.348601386541579,0.651398613458421,0.5351583183310389,0,1,0,0,0,0,44766.17626392987
2016,Web-based Students,总计,1874787.0,937101.0,937686.0,0.4998439822763866,0.5001560177236134,1.0006242656874766,0,0,0,700906.0,1173881.0,0.3738590037161555,0.6261409962838446,0.5970843722660133,0,0,0,0,0,0,1874787.0
2016,Web-based Students,北京,1044421.0,541639.0,502782.0,0.5186021728785615,0.4813978271214386,0.9282603357586879,1,0,0,334836.0,709585.0,0.3205948559058081,0.679405144094192,0.47187581473678275,0,1,0,1,1,1,29073.174994075773
2016,Web-based Students,天津,34112.0,20095.0,14017.0,0.5890888836772983,0.41091111632270166,0.697536700671809,1,0,0,16973.0,17139.0,0.49756683864915574,0.5024331613508443,0.9903144874263375,1,0,1,1,1,1,18413.51833198685
2016,Web-based Students,河北,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,99079.47773049526
2016,Web-based Students,山西,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,46366.574209537386
2016,Web-based Students,内蒙古,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31936.338456241676
2016,Web-based Students,辽宁,92028.0,39726.0,52302.0,0.431672969096362,0.568327030903638,1.3165684941851683,0,1,1,47866.0,44162.0,0.520124309992611,0.47987569000738906,1.0838730129975997,1,0,1,1,1,1,56559.72483355614
2016,Web-based Students,吉林,64676.0,35729.0,28947.0,0.5524305770301193,0.4475694229698806,0.8101822049315682,1,0,0,29448.0,35228.0,0.45531572762694045,0.5446842723730596,0.835925967980016,1,0,1,1,1,1,31968.605251137786
2016,Web-based Students,黑龙江,23282.0,8992.0,14290.0,0.3862211150244824,0.6137788849755176,1.5891903914590748,0,1,1,7299.0,15983.0,0.3135039945021905,0.6864960054978094,0.4566727147594319,0,1,0,0,0,0,42295.67276809025
2016,Web-based Students,上海,43272.0,24455.0,18817.0,0.5651460528748382,0.4348539471251618,0.7694540993661828,1,0,0,13823.0,29449.0,0.3194444444444444,0.6805555555555556,0.46938775510204084,0,1,0,1,1,1,33027.577078265276
2016,Web-based Students,江苏,24302.0,12945.0,11357.0,0.5326722080487203,0.4673277919512797,0.8773271533410584,1,0,0,13345.0,10957.0,0.5491317587029874,0.4508682412970126,1.2179428675732409,1,0,1,0,0,0,112542.0549067518
2016,Web-based Students,浙江,15379.0,9611.0,5768.0,0.6249431042330451,0.37505689576695495,0.6001456664238893,1,0,0,11829.0,3550.0,0.7691657454971065,0.23083425450289355,3.332112676056338,1,0,1,0,0,0,85743.23479021066
2016,Web-based Students,安徽,142.0,45.0,97.0,0.31690140845070425,0.6830985915492958,2.1555555555555554,0,1,1,142.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,81041.69930639712
2016,Web-based Students,福建,25400.0,14982.0,10418.0,0.5898425196850394,0.41015748031496063,0.6953677746629289,1,0,0,13800.0,11600.0,0.5433070866141733,0.4566929133858268,1.1896551724137931,1,0,1,0,0,0,55163.61161119326
2016,Web-based Students,江西,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,60008.74216726403
2016,Web-based Students,山东,49089.0,21014.0,28075.0,0.42807961050337145,0.5719203894966286,1.3360140858475302,0,1,1,22565.0,26524.0,0.45967528366843896,0.5403247163315611,0.8507389534006937,1,0,1,0,0,0,134824.49182136208
2016,Web-based Students,河南,35317.0,22525.0,12792.0,0.6377948296854207,0.3622051703145794,0.5679023307436182,1,0,0,14310.0,21007.0,0.40518730356485544,0.5948126964351446,0.6812015042604846,1,0,1,0,0,0,131953.52791664042
2016,Web-based Students,湖北,64775.0,26009.0,38766.0,0.40152836742570436,0.5984716325742956,1.4904840632088892,0,1,1,23074.0,41701.0,0.35621767657275183,0.6437823234272482,0.5533200642670439,0,1,0,0,0,0,76693.13982405575
2016,Web-based Students,湖南,27104.0,14876.0,12228.0,0.5488488783943329,0.45115112160566706,0.8219951599892444,1,0,0,12397.0,14707.0,0.45738636363636365,0.5426136363636364,0.8429319371727748,1,0,1,0,0,0,88236.18398995507
2016,Web-based Students,广东,32361.0,20691.0,11670.0,0.6393807360711968,0.36061926392880317,0.5640133391329564,1,0,0,14726.0,17635.0,0.4550539229319242,0.5449460770680757,0.8350439466969095,1,0,1,0,0,0,167339.6911068409
2016,Web-based Students,广西,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66566.43770950327
2016,Web-based Students,海南,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13387.482313116372
2016,Web-based Students,重庆,72072.0,28798.0,43274.0,0.3995726495726496,0.6004273504273504,1.5026737967914439,0,1,1,30763.0,41309.0,0.42683705183705184,0.5731629481629482,0.7447045438040136,1,0,1,1,1,1,42566.671084875336
2016,Web-based Students,四川,140973.0,53547.0,87426.0,0.3798386925155881,0.6201613074844119,1.6326965096083814,0,1,1,56868.0,84105.0,0.40339639505437214,0.5966036049456279,0.6761548064918852,1,0,1,1,1,1,111116.95362505123
2016,Web-based Students,贵州,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51209.02626839417
2016,Web-based Students,云南,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62692.07581499082
2016,Web-based Students,西藏,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4844.534301609152
2016,Web-based Students,陕西,67885.0,31044.0,36841.0,0.45730279148560066,0.5426972085143994,1.1867349568354593,0,1,1,29193.0,38692.0,0.43003609044707963,0.5699639095529204,0.7544970536545023,1,0,1,1,1,1,52492.96663023872
2016,Web-based Students,甘肃,18197.0,10378.0,7819.0,0.5703137879870308,0.4296862120129692,0.7534206976296011,1,0,0,7649.0,10548.0,0.4203440127493543,0.5796559872506457,0.7251611679939325,1,0,1,0,0,0,33225.35826867795
2016,Web-based Students,青海,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7866.783500385858
2016,Web-based Students,宁夏,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9564.843169217502
2016,Web-based Students,新疆,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,34330.90434185846
2017,Postgraduate Students,总计,578045,299813,278232,0.5186672317899126,0.48133276821008747,0.9280184648430855,0,0,0,58032,520013,0.10039356797481165,0.8996064320251883,0.11159721006974825,0,0,0,0,0,0,578045.0
2017,Postgraduate Students,北京,90482,44363,46119,0.49029641254614176,0.5097035874538582,1.0395825349953791,0,1,1,17933,72549,0.1981941159567649,0.8018058840432352,0.24718466140125983,1,0,1,1,1,1,8964.00681221415
2017,Postgraduate Students,天津,16189,9751,6438,0.6023225647044289,0.3976774352955711,0.6602399753871397,1,0,0,1584,14605,0.09784421520785719,0.9021557847921429,0.10845600821636425,0,1,0,1,1,1,5677.3607904329065
2017,Postgraduate Students,河北,12771,7401,5370,0.5795160911439982,0.4204839088560019,0.7255776246453182,1,0,0,423,12348,0.03312191684284708,0.966878083157153,0.034256559766763846,0,1,0,0,0,0,30548.748580358264
2017,Postgraduate Students,山西,8983,5351,3632,0.5956807302682845,0.40431926973171545,0.6787516352083722,1,0,0,450,8533,0.05009462317711232,0.9499053768228877,0.05273643501699285,0,1,0,0,0,0,14296.006100400758
2017,Postgraduate Students,内蒙古,5635,3529,2106,0.6262644188110027,0.37373558118899736,0.5967696231226977,1,0,0,173,5462,0.03070097604259095,0.9692990239574091,0.03167337971439033,0,1,0,0,0,0,9846.793669327886
2017,Postgraduate Students,辽宁,29767,16542,13225,0.5557160614102865,0.44428393858971343,0.7994801112320155,1,0,0,1787,27980,0.060032922363691336,0.9399670776363087,0.06386704789135096,0,1,0,1,1,1,17438.816324954758
2017,Postgraduate Students,吉林,18717,11149,7568,0.5956616979216754,0.4043383020783245,0.6788052740156068,1,0,0,1798,16919,0.09606240316290003,0.9039375968371,0.10627105620899581,0,1,0,1,1,1,9856.742351207866
2017,Postgraduate Students,黑龙江,19328,10054,9274,0.5201779801324503,0.4798220198675497,0.9224189377362244,1,0,0,1781,17547,0.09214610927152318,0.9078538907284768,0.10149883170912406,0,1,0,1,1,1,13040.842594508458
2017,Postgraduate Students,上海,40982,20951,20031,0.5112244399980479,0.4887755600019521,0.9560880148918905,0,1,1,5567,35415,0.13584012493289738,0.8641598750671027,0.15719327968374983,1,0,1,1,1,1,10183.250573108226
2017,Postgraduate Students,江苏,45799,21679,24120,0.47335094652721676,0.5266490534727832,1.1125974445315743,0,1,1,4467,41332,0.09753488067425053,0.9024651193257495,0.10807606696990225,0,1,0,1,1,1,34699.60701059552
2017,Postgraduate Students,浙江,18717,9321,9396,0.49799647379387724,0.5020035262061228,1.0080463469584808,0,1,1,1826,16891,0.09755836939680504,0.9024416306031949,0.10810490793913918,0,1,0,0,0,0,26436.842240909136
2017,Postgraduate Students,安徽,16577,7178,9399,0.4330095916028232,0.5669904083971768,1.3094176650877682,0,1,1,1368,15209,0.08252397900705798,0.917476020992942,0.089946742060622,0,1,0,0,0,0,24987.238057212002
2017,Postgraduate Students,福建,11973,6362,5611,0.5313622316879646,0.4686377683120354,0.8819553599497013,1,0,0,779,11194,0.06506305854840057,0.9349369414515994,0.06959085224227264,0,1,0,0,0,0,17008.35874890972
2017,Postgraduate Students,江西,9132,4777,4355,0.5231055628558914,0.4768944371441086,0.9116600376805526,1,0,0,240,8892,0.026281208935611037,0.973718791064389,0.02699055330634278,0,1,0,0,0,0,18502.236982695173
2017,Postgraduate Students,山东,24755,14027,10728,0.5666330034336498,0.43336699656635025,0.7648107221786554,1,0,0,1529,23226,0.06176529993940618,0.9382347000605938,0.06583139584947903,0,1,0,0,0,0,41569.85480210778
2017,Postgraduate Students,河南,12933,7260,5673,0.5613546740895384,0.4386453259104616,0.781404958677686,1,0,0,318,12615,0.02458826258408722,0.9754117374159128,0.025208085612366232,0,1,0,0,0,0,40684.66286814151
2017,Postgraduate Students,湖北,35047,17162,17885,0.4896852797671698,0.5103147202328302,1.0421279571145554,0,1,1,3895,31152,0.11113647387793535,0.8888635261220647,0.12503210066769388,1,0,1,1,1,1,23646.46544359242
2017,Postgraduate Students,湖南,19126,9775,9351,0.5110843877444317,0.48891561225556834,0.9566240409207161,0,1,1,1819,17307,0.09510613824113771,0.9048938617588623,0.10510198185705207,0,1,0,0,0,0,27205.482529201225
2017,Postgraduate Students,广东,27148,14085,13063,0.5188227493738029,0.48117725062619715,0.9274405395811146,1,0,0,3055,24093,0.11253130985707971,0.8874686901429203,0.12680031544431994,1,0,1,0,0,0,51595.12613745127
2017,Postgraduate Students,广西,9044,4695,4349,0.5191287041132242,0.48087129588677574,0.9263045793397231,1,0,0,197,8847,0.021782397169394074,0.9782176028306059,0.022267435288798463,0,1,0,0,0,0,20524.143001732897
2017,Postgraduate Students,海南,1336,774,562,0.5793413173652695,0.42065868263473055,0.7260981912144703,1,0,0,50,1286,0.0374251497005988,0.9625748502994012,0.038880248833592534,0,1,0,0,0,0,4127.704754558973
2017,Postgraduate Students,重庆,15517,8212,7305,0.5292260101823806,0.47077398981761936,0.8895518753044326,1,0,0,1046,14471,0.06740993748791647,0.9325900625120835,0.07228249602653583,0,1,0,1,0,1,13124.398338188159
2017,Postgraduate Students,四川,25776,12402,13374,0.48114525139664804,0.5188547486033519,1.0783744557329462,0,1,1,2226,23550,0.08635940409683426,0.9136405959031657,0.09452229299363057,0,1,0,0,0,0,34260.21167108196
2017,Postgraduate Students,贵州,4929,2740,2189,0.555893690403733,0.444106309596267,0.7989051094890511,1,0,0,72,4857,0.014607425441265977,0.985392574558734,0.014823965410747375,0,1,0,0,0,0,15789.058484677944
2017,Postgraduate Students,云南,10253,5645,4608,0.550570564712767,0.449429435287233,0.8162976085031001,1,0,0,366,9887,0.035696869209011994,0.964303130790988,0.03701830686760393,0,1,0,0,0,0,19329.57768774606
2017,Postgraduate Students,西藏,467,289,178,0.6188436830835118,0.3811563169164882,0.615916955017301,1,0,0,4,463,0.008565310492505354,0.9914346895074947,0.008639308855291577,0,1,0,0,0,0,1493.6943932156892
2017,Postgraduate Students,陕西,29253,14725,14528,0.5033671760161351,0.4966328239838649,0.9866213921901528,0,1,1,2412,26841,0.08245308173520664,0.9175469182647934,0.08986252375097799,0,1,0,1,1,1,16184.930285827852
2017,Postgraduate Students,甘肃,9152,4681,4471,0.5114729020979021,0.4885270979020979,0.9551377910702842,0,1,1,643,8509,0.07025786713286714,0.9297421328671329,0.07556704665648137,0,1,0,0,0,0,10244.23159559883
2017,Postgraduate Students,青海,1051,563,488,0.5356803044719315,0.4643196955280685,0.866785079928952,1,0,0,12,1039,0.011417697431018078,0.9885823025689819,0.011549566891241578,0,1,0,0,0,0,2425.531470231308
2017,Postgraduate Students,宁夏,1570,958,612,0.6101910828025477,0.38980891719745225,0.6388308977035491,1,0,0,43,1527,0.027388535031847135,0.9726114649681529,0.028159790438768827,0,1,0,0,0,0,2949.0868934712744
2017,Postgraduate Students,新疆,5636,3412,2224,0.6053938963804116,0.39460610361958837,0.6518171160609613,1,0,0,169,5467,0.02998580553584102,0.9700141944641589,0.030912749222608376,0,1,0,0,0,0,10585.09985416454
2017,Regular Students,总计,7358287,3921881,3436406,0.5329883164383232,0.46701168356167677,0.8762137351949231,0,0,0,3841839,3516448,0.5221105129495492,0.47788948705045076,1.0925340002184023,0,0,0,0,0,0,7358287.0
2017,Regular Students,北京,155444,81947,73497,0.5271802063765729,0.4728197936234271,0.8968845717353899,0,1,1,121362,34082,0.780744190833998,0.2192558091660019,3.5608825773135377,1,0,1,1,1,0,114108.30436077956
2017,Regular Students,天津,139162,72501,66661,0.5209827395409666,0.47901726045903337,0.9194493869050082,0,1,1,79010,60152,0.5677555654560872,0.43224443454391287,1.3135057853437957,1,0,1,1,1,1,72270.58464055943
2017,Regular Students,河北,329972,183659,146313,0.5565896500309118,0.4434103499690883,0.7966557587703298,1,0,0,170408,159564,0.5164316972349169,0.4835683027650831,1.0679601915218973,0,1,0,0,0,0,388873.6336186952
2017,Regular Students,山西,210429,116812,93617,0.5551136012621835,0.44488639873781655,0.8014330719446632,1,0,0,113275,97154,0.5383050815239344,0.4616949184760656,1.1659324371616198,1,0,1,1,1,1,181982.57201515386
2017,Regular Students,内蒙古,117798,63848,53950,0.5420125978369752,0.45798740216302486,0.8449755669715574,1,0,0,57501,60297,0.4881322263535883,0.5118677736464117,0.9536295338076521,0,1,0,0,0,1,125345.83613507198
2017,Regular Students,辽宁,268767,139935,128832,0.5206554376095279,0.479344562390472,0.920656018865902,0,1,1,174113,94654,0.6478213471147871,0.35217865288521283,1.8394679569801593,1,0,1,1,1,0,221989.31823526265
2017,Regular Students,吉林,170059,89825,80234,0.5281990368048736,0.4718009631951264,0.8932257166713053,0,1,1,114984,55075,0.676141809607254,0.32385819039274605,2.0877712210621877,1,0,1,1,1,0,125472.47896831954
2017,Regular Students,黑龙江,197183,103407,93776,0.5244214764964525,0.47557852350354746,0.9068631717388571,0,1,1,125363,71820,0.6357698178849089,0.36423018211509106,1.7455165692007797,1,0,1,1,1,0,166004.83099450366
2017,Regular Students,上海,134207,73167,61040,0.545180206695627,0.4548197933043731,0.8342558803832328,1,0,0,86945,47262,0.6478425119405098,0.3521574880594902,1.8396386103000297,1,0,1,1,1,0,129628.80106193257
2017,Regular Students,江苏,489522,251657,237865,0.5140872116064242,0.48591278839357577,0.9451952459101078,0,1,1,252892,236630,0.5166100808543845,0.4833899191456155,1.0687233233317839,0,1,0,1,1,1,441712.4396390833
2017,Regular Students,浙江,276580,157090,119490,0.5679731000072312,0.43202689999276883,0.7606467630021007,1,0,0,146131,130449,0.5283498445296116,0.4716501554703883,1.120215563170281,1,0,1,0,0,0,336530.6724949313
2017,Regular Students,安徽,322786,167526,155260,0.5190002044698345,0.4809997955301655,0.9267815145111804,0,1,1,152059,170727,0.4710830085567528,0.5289169914432472,0.8906558423682253,0,1,0,1,0,1,318077.7776164284
2017,Regular Students,福建,204417,108290,96127,0.529750461067328,0.47024953893267196,0.8876812263366886,0,1,1,121774,82643,0.595713663736382,0.404286336263618,1.4734944278402284,1,0,1,0,1,0,216509.7614778065
2017,Regular Students,江西,295985,143102,152883,0.4834772032366505,0.5165227967633494,1.0683498483599112,0,1,1,122575,173410,0.4141257158301941,0.5858742841698059,0.7068508159852372,0,1,0,1,0,1,235526.2477154635
2017,Regular Students,山东,571220,312850,258370,0.5476874059031547,0.4523125940968453,0.8258590378775771,1,0,0,245517,325703,0.42981163124540456,0.5701883687545954,0.7538063818877935,0,1,0,1,0,1,529168.0097262969
2017,Regular Students,河南,504119,265313,238806,0.5262904195239616,0.4737095804760384,0.9000915899333994,0,1,1,253804,250315,0.5034604924630891,0.49653950753691095,1.0139384375686635,0,1,0,0,0,1,517899.86226336774
2017,Regular Students,湖北,394897,193300,201597,0.4894947290052849,0.5105052709947151,1.0429229177444388,0,1,1,212847,182050,0.5389937122844691,0.46100628771553087,1.169167811040923,1,0,1,1,1,1,301010.2661030462
2017,Regular Students,湖南,332792,175632,157160,0.5277530709872833,0.47224692901271664,0.8948255443199417,0,1,1,162286,170506,0.4876499435082574,0.5123500564917426,0.9517905528251205,0,1,0,0,0,1,346315.16304673254
2017,Regular Students,广东,511222,277133,234089,0.5420991271893619,0.457900872810638,0.8446810737082917,1,0,0,245563,265659,0.4803451338166198,0.5196548661833802,0.9243541532566184,0,1,0,0,0,0,656785.7968161093
2017,Regular Students,广西,210666,114851,95815,0.5451805227231732,0.4548194772768268,0.8342548171108654,1,0,0,88932,121734,0.42214690552818207,0.577853094471818,0.7305436443392972,0,1,0,0,0,0,261264.3213517843
2017,Regular Students,海南,50370,27277,23093,0.54153265832837,0.45846734167162995,0.846610697657367,1,0,0,24871,25499,0.4937661306333135,0.5062338693666866,0.9753715831993411,0,1,0,0,0,1,52544.06877545776
2017,Regular Students,重庆,196414,105272,91142,0.5359699410428992,0.4640300589571008,0.8657762747929174,1,0,0,104704,91710,0.5330780901565062,0.46692190984349385,1.1416857485552285,1,0,1,1,1,1,167068.46296518703
2017,Regular Students,四川,386145,213032,173113,0.5516891323207603,0.44831086767923967,0.8126150061962522,1,0,0,184269,201876,0.4772015693586606,0.5227984306413394,0.9127830945729062,0,1,0,0,0,0,436119.10864477797
2017,Regular Students,贵州,149037,84188,64849,0.5648798620476795,0.4351201379523206,0.770287927020478,1,0,0,75025,74012,0.5033984849399813,0.49660151506001865,1.0136869696805924,0,1,0,0,0,0,200988.5455112412
2017,Regular Students,云南,175254,101953,73301,0.5817442112590868,0.4182557887409132,0.7189685443292497,1,0,0,96365,78889,0.5498590617047258,0.4501409382952743,1.2215264485542978,1,0,1,0,0,0,246057.97163755744
2017,Regular Students,西藏,9020,4873,4147,0.5402439024390244,0.45975609756097563,0.8510158013544018,1,0,0,5493,3527,0.608980044345898,0.39101995565410197,1.557414233059257,1,0,1,0,0,0,19014.146019032938
2017,Regular Students,陕西,305124,162388,142736,0.5322033009530551,0.4677966990469449,0.8789812055077961,0,1,1,172708,132416,0.5660256158152096,0.43397438418479045,1.3042834702754955,1,0,1,1,1,1,206027.83886741236
2017,Regular Students,甘肃,124786,62762,62024,0.5029570624909846,0.49704293750901546,0.9882412925018323,0,1,1,70242,54544,0.5628996842594521,0.4371003157405478,1.2878043414491054,1,0,1,0,1,0,130405.06565212765
2017,Regular Students,青海,14661,7684,6977,0.5241115885683105,0.47588841143168953,0.9079906298802707,0,1,1,7937,6724,0.5413682559170588,0.45863174408294116,1.1803985722784056,1,0,1,0,0,0,30876.06792809197
